sentence_index,word_index,word,lex
92,4,يا,يا
92,5,احلى,اَحلَى
92,6,واغلى,اَغلَى
92,7,ام,اُمّ
92,8,بالعالم,عالَم
93,0,ام,اُمّ
93,1,سارة,سارَة
93,2,وهي,هِيَ
93,3,مبتسمة,مِبتِسم
93,4,:,:
93,5,صباح,صَباح
93,6,النور,نُور
93,7,يا,يا
93,8,احلى,اَحلَى
93,9,سارة,سارَة
93,10,او,اَو
93,11,قمر,قَمَر
93,12,على,عَلَى
93,13,قولة,قَولَة
93,14,خالد,خالِد
93,15,وتمت,تَمّ
93,16,الام,اُمّ
93,17,تضحك,ضَحَك
93,18,.,.
93,19,.,.
94,0,سارة,سارَة
94,1,وهي,هِيَ
94,2,منحرجة,مِنحِرِج
94,3,:,:
94,4,امي,اُمّ
94,5,عاد,عاد
94,6,ليش,لَيش
94,7,تضحكين,ضَحَك
94,8,لا,لا
94,9,تعلقين,عَلَّق
94,10,على,عَلَى
94,11,كلام,كَلام
94,12,خالد,خالِد
94,13,ولا,وِلّا
94,14,هو,هُوَ
94,15,كذب,كَذَب
94,16,يوم,يَوم
94,17,قال,قال
94,18,لي,لِ
94,19,قمر,قَمَر
95,0,الام,اُمّ
95,1,:,:
95,2,ههه,هَهَه
95,3,لا,لا
95,4,يا,يا
95,5,بنتي,بِنت
95,6,ما,ما
95,7,اضحك,ضَحَك
95,8,على,عَلَى
95,9,كلامه,كَلام
95,10,بس,بَسّ
95,11,اضحك,ضَحَك
95,12,على,عَلَى
95,13,حبه,حِبّ
95,14,صدق,صِدق
95,15,عيال,عَيِّل
95,16,هالايام,يَوم
95,17,حبهم,حِبّ
95,18,غير,غَير
95,19,.,.
96,0,وتمت,تَمّ
96,1,سارة,سارَة
96,2,تضحك,ضَحَك
96,3,على,عَلَى
96,4,كلام,كَلام
96,5,امها,اُمّ
96,6,.,.
97,0,وفجأة,فَجأَة
97,1,رن,رَنّ
97,2,موبايل,مُوبايِل
97,3,سارة,سارَة
97,4,:,:
98,0,سارة,سارَة
98,1,:,:
98,2,الو,اَلَو
99,0,ريم,رِيم
99,1,صديقتها,صَدِيق
99,2,:,:
99,3,هلا,هَلا
99,4,سارونة,سارُونَة
99,5,هلا,هَلا
99,6,بصديقة,صَدِيق
99,7,عمري,عُمر
100,0,سارة,سارَة
100,1,:,:
100,2,هلا,هَلا
100,3,وغلا,غَلا
100,4,بالغالية,غالِي
101,0,ريم,رِيم
101,1,:,:
101,2,شو,شُو
101,3,اخبارج,خَبَر
101,4,؟,؟
101,5,؟,؟
101,6,وينج,وَين
101,7,البارحة,بارِحَة
101,8,ما,ما
101,9,عبرتينا,عَبَر
101,10,ولا,لا
101,11,دقيتي,دَقّ
101,12,علي,عَلَى
101,13,تعرفيني,عَرَف
101,14,ما,ما
101,15,اقدر,قَدَّر
101,16,على,عَلَى
101,17,بعدج,بَعِد
102,0,سارة,سارَة
102,1,:,:
102,2,كنا,كان
102,3,معزومين,مَعزُوم
102,4,على,عَلَى
102,5,نجاح,نَجاح
102,6,نورة,نُورَة
102,7,بنت,بِنت
102,8,خالتي,خال
102,9,.,.
103,0,ريم,رِيم
103,1,:,:
103,2,ها,ها
103,3,اشوف,شاف
103,4,بعض,بَعض
103,5,الناس,ناس
103,6,ما,ما
103,7,عبرونا,عَبَّر
103,8,لازم,لازِم
103,9,اكيد,اَكِيد
103,10,شافوا,شاف
103,11,الحبيب,حَبِيب
103,12,حبيب,حَبِيب
103,13,القلب,قَلب
103,14,.,.
104,0,سارة,سارَة
104,1,:,:
104,2,بسج,بَسّ
104,3,عاد,عاد
104,4,لا,لا
104,5,تذكريني,ذَقن
104,6,.,.
104,7,ترى,تَرَى
104,8,اخاف,خاف
104,9,اسرح,سَرَح
104,10,فيه,فِي
105,0,ريم,رِيم
105,1,:,:
105,2,يا,يا
105,3,ويلي,وَيل
105,4,على,عَلَى
105,5,الحب,حِبّ
105,6,.,.
105,7,.,.
106,0,سارة,سارَة
106,1,وهي,هِيَ
106,2,مستحية,مِستِحِي
106,3,اونها,اَوَن
106,4,:,:
106,5,احم,اِحِّم
106,6,احم,اِحِّم
107,0,ريم,رِيم
107,1,:,:
107,2,سارونة,سارُونَة
107,3,حبيبتي,حَبِيب
107,4,تعالي,تَعال
107,5,اليوم,يَوم
107,6,بيتنا,بَيت
107,7,بنتغذى,تَغَذَّى
107,8,وبعدين,بَعدَين
107,9,بنروح,راح
107,10,سيتي,سِيتِي
107,11,سنتر,سِنتَر
107,12,علشان,عَلَشان
107,13,نتشرى,اِشتَرَى
107,14,اوكيه,اَوكَيه
108,0,سارة,سارَة
108,1,:,:
108,2,اوكيه,اَوكَيه
108,3,بس,بَسّ
108,4,غريبة,غَرِيب
108,5,شو,شُو
108,6,تبين,بَغَى
108,7,تشرين,شَرَى
108,8,وليش,لَيش
108,9,؟,؟
109,0,ريم,رِيم
109,1,:,:
109,2,يعني,عَنَى
109,3,ما,ما
109,4,حد,حَدّ
109,5,يروح,راح
109,6,السوق,سُوق
109,7,الا,اِلّا
109,8,اذا,اِذا
109,9,شي,شَي
109,10,مناسبه,مُناسِب
110,0,سارة,سارَة
110,1,:,:
110,2,لا,لا
110,3,بس,بَسّ
110,4,مستغربة,مِستَغرِب
110,5,مب,مُب
110,6,من,مِن
110,7,عوايدج,عادَة
110,8,قولي,قال
110,9,ريم,رِيم
110,10,شو,شُو
110,11,عندج,عِند
111,0,ريم,رِيم
111,1,:,:
111,2,امم,اِمم
111,3,الصراحة,صَراحَة
111,4,ابي,بِغِي
111,5,اشتري,اِشتَرَى
111,6,اشياء,شَيء
111,7,حق,حَقّ
111,8,اخوي,اَخّ
111,9,اللي,اِللِي
111,10,يسوى,سَوَّى
111,11,عندي,عِند
111,12,كل,كِلّ
111,13,شي,شَي
111,14,اخوي,اَخّ
111,15,فهد,فَهد
112,0,سارة,سارَة
112,1,:,:
112,2,فهد,فَهد
112,3,؟,؟
112,4,(,(
112,5,وعلامة,عَلامَة
112,6,تعجب,تَعَجُّب
112,7,في,فِي
112,8,وجهها,وَجه
112,9,),)
112,10,.,.
112,11,.,.
113,0,تراه,تَرَى
113,1,:,:
113,2,بس,بَسّ
113,3,فهد,فَهد
113,4,مسافر,مِسافِر
113,5,حق,حَقّ
113,6,الدراسة,دِراسَة
114,0,ريم,رِيم
114,1,:,:
114,2,حبيبتي,حَبِيب
114,3,فهد,فَهد
114,4,خلص,خَلَّص
114,5,الدراسة,دِراسَة
114,6,يا,يا
114,7,صباح,صَباح
114,8,الخير,خَير
114,9,لا,لا
114,10,انتي,اِنتِي
114,11,دارية,دارِي
114,12,لا,لا
114,13,فيه,فِي
114,14,ولا,وَلا
114,15,في,فِي
114,16,اخوي,اَخّ
115,0,سارة,سارَة
115,1,:,:
115,2,وانا,اَنا
115,3,شو,شُو
115,4,عرفني,عَرَف
115,5,في,فِي
115,6,اخوج,اخّ
115,7,اصلا,اَصل
115,8,انا,اَنا
115,9,ما,ما
115,10,شفته,شاف
115,11,ولا,وَلا
115,12,مرة,مَرَّة
116,0,ريم,رِيم
116,1,:,:
116,2,يالله,ياللّٰه
116,3,بسج,بَسّ
116,4,رمسة,رَمسَة
116,5,تعالي,تَعال
116,6,بيتنا,بَيت
116,7,الحين,حِين
116,8,سمعتي,سَمَع
116,9,الحين,حِين
116,10,.,.
117,0,سارة,سارَة
117,1,:,:
117,2,زين,زَين
117,3,باسم,اِسِم
117,4,الله,اللّٰه
117,5,شو,شُو
117,6,فيج,فِي
117,7,محرجة,مُحرَج
117,8,خلاص,خَلاص
117,9,الحين,حِين
117,10,باقول,قال
117,11,حق,حَقّ
117,12,امي,اُمّ
118,0,ريم,رِيم
118,1,:,:
118,2,اترجاج,تِرَجَّى
118,3,بسرعة,سِرعَة
118,4,لا,لا
118,5,تتأخرين,تأَخَّر
119,0,سارة,سارَة
119,1,:,:
119,2,اوكيه,اَوكَيه
119,3,يالله,ياللّٰه
119,4,باي,باي
120,0,ريم,رِيم
120,1,:,:
120,2,بايات,باي
121,0,سارة,سارَة
121,1,:,:
121,2,امي,اُمّ
121,3,الحين,حِين
121,4,باروح,راح
121,5,عند,عِند
121,6,ريم,رِيم
121,7,يمكن,اَمكَن
121,8,ولا,وِلّا
121,9,؟,؟
122,0,ام,اُمّ
122,1,سارة,سارَة
122,2,:,:
122,3,الحين,حِين
122,4,افا,اَفا
122,5,يعني,عَنَى
122,6,ما,ما
122,7,حد,حَدّ
122,8,بيتغذى,تَغَذَّى
122,9,وياي,وَيّا
123,0,سارة,سارَة
123,1,:,:
123,2,امي,اُمّ
123,3,اسفة,اَسِف
123,4,بس,بَسّ
123,5,ريم,رِيم
123,6,تترجاني,تِرَجَّى
124,0,الام,اُمّ
124,1,ونبرة,نَبرَة
124,2,حزن,حُزن
124,3,:,:
124,4,تعرفين,عَرَف
124,5,يا,يا
124,6,سارة,سارَة
124,7,انا,اَنا
124,8,ما,ما
124,9,ابي,بِغِي
124,10,اخرب,خَرَّب
124,11,على,عَلَى
124,12,طلعاتج,طَلعَة
124,13,بس,بَسّ
124,14,مثل,مِثل
124,15,ما,ما
124,16,تعرفين,عَرَف
124,17,اني,اِنّ
124,18,ما,ما
124,19,لي,لِ
124,20,غيرج,غَير
124,21,بحياتي,حَياة
124,22,.,.
124,23,ابوج,اَبّ
124,24,الله,اللّٰه
124,25,يرحمه,رَحَم
124,26,توفى,تَوَفَّى
124,27,من,مِن
124,28,خمس,خَمس
124,29,سنين,سَنَة
124,30,يوم,يَوم
124,31,جت,جا
124,32,له,لِ
124,33,نوبة,نَوبَة
124,34,قلبية,قَلبِيّ
124,35,لان,اِن
124,36,كان,كان
124,37,فيه,فِي
124,38,القلب,قَلب
124,39,وانا,اَنا
124,40,ما,ما
124,41,جبت,جاب
124,42,غيرج,غَير
124,43,وما,ما
124,44,عندي,عِند
124,45,الا,اِلّا
124,46,انتي,اِنتِي
124,47,واذا,اِذا
124,48,صار,صار
124,49,لج,لِ
124,50,شي,شَي
124,51,وتمت,تَمّ
124,52,تصيح,صاح
124,53,الام,اُمّ
124,54,.,.
124,55,.,.
125,0,سارة,سارَة
125,1,والدمعة,دَمعَة
125,2,بعيونها,عَين
125,3,:,:
125,4,امي,اُمّ
125,5,انا,اَنا
125,6,باكون,كان
125,7,عندج,عِند
125,8,لاخر,اَخِر
125,9,حياتي,حَياة
125,10,لا,لا
125,11,تصيحين,صَيَّح
125,12,يا,يا
125,13,امي,اُمّ
125,14,انا,اَنا
125,15,باكون,كان
125,16,وياج,وَيّا
125,17,بس,بَسّ
125,18,الله,اللّٰه
125,19,يخليج,خَلَّى
125,20,ما,ما
125,21,ابي,بِغِي
125,22,اشوف,شاف
125,23,دمعة,دَمعَة
125,24,بعيونج,عَين
125,25,ترى,تَرَى
125,26,دموعج,دَمع
125,27,غالية,غالِي
126,0,الام,اُمّ
126,1,(,(
126,2,وهي,هِيَ
126,3,تمسح,مَسَح
126,4,دموعها,دَمع
126,5,),)
126,6,:,:
126,7,اسمحي,سَمَح
126,8,لي,لِ
126,9,يا,يا
126,10,بنتي,بِنت
126,11,ما,ما
126,12,كنت,كان
126,13,ابي,بِغِي
126,14,اضايقج,ضايِق
126,15,في,فِي
126,16,هالوقت,وَقِت
126,17,بس,بَسّ
126,18,تذكرت,تِذَكَّر
126,19,ابوج,اَبّ
126,20,.,.
126,21,.,.
127,0,سارة,سارَة
127,1,:,:
127,2,فيه,فِي
127,3,حد,حَدّ
127,4,ما,ما
127,5,يتذكر,تِذَكَّر
127,6,ابوي,اَبّ
127,7,.,.
127,8,.,.
127,9,اصلا,اَصل
127,10,ابوي,اَبّ
127,11,كان,كان
127,12,دوم,دَوم
127,13,يوصيني,وَصَّى
127,14,عليج,عَلَى
127,15,يا,يا
127,16,امي,اُمّ
127,17,.,.
127,18,.,.
127,19,وانا,اَنا
127,20,ما,ما
127,21,راح,راح
127,22,اخليج,خَلَّى
128,0,.,.
128,1,وراحت,راح
128,2,سارة,سارَة
128,3,وحضنت,حَضَن
128,4,امها,اُمّ
129,0,ام,اُمّ
129,1,سارة,سارَة
129,2,:,:
129,3,يالله,ياللّٰه
129,4,يا,يا
129,5,بنتي,بِنت
129,6,روحي,راح
129,7,عند,عِند
129,8,ريم,رِيم
129,9,تترجاج,تِرَجَّى
129,10,البنت,بِنت
129,11,.,.
130,0,سارة,سارَة
130,1,:,:
130,2,لا,لا
130,3,خلاص,خَلاص
130,4,باتم,تَمّ
130,5,وياج,وَيّا
131,0,ام,اُمّ
131,1,سارة,سارَة
131,2,:,:
131,3,لا,لا
131,4,يا,يا
131,5,بنتي,بِنت
131,6,انا,اَنا
131,7,باروح,راح
131,8,عند,عِند
131,9,خالتج,خال
131,10,فاطمة,فاطِمَة
131,11,وانتي,اِنتِي
131,12,روحي,راح
131,13,عند,عِند
131,14,ريم,رِيم
132,0,سارة,سارَة
132,1,:,:
132,2,اذا,اِذا
132,3,بتروحين,راح
132,4,بيت,بَيت
132,5,خالتي,خال
132,6,فاطمة,فاطِمَة
132,7,خلاص,خَلاص
132,8,يعني,عَنَى
132,9,مطمنة,مِطَمِّن
132,10,عليج,عَلَى
132,11,الحين,حِين
132,12,اقدر,قَدَّر
132,13,اروح,راح
132,14,.,.
133,0,وراحت,راح
133,1,سارة,سارَة
133,2,اتلبست,اِتلَبَّس
133,3,بسرعة,سِرعَة
133,4,وراحت,راح
133,5,بيت,بَيت
133,6,ريم,رِيم
133,7,صديقتها,صَدِيق
134,0,اما,اَمّا
134,1,ام,اُمّ
134,2,سارة,سارَة
134,3,فراحت,راح
134,4,عند,عِند
134,5,اختها,اُخت
134,6,فاطمة,فاطِمَة
135,0,ام,اُمّ
135,1,سارة,سارَة
135,2,وهي,هِيَ
135,3,داخلة,داخِل
135,4,بيت,بَيت
135,5,اختها,اُخت
136,0,ام,اُمّ
136,1,سارة,سارَة
136,2,:,:
136,3,السلام,سَلام
136,4,عليكم,عَلَى
137,0,فاطمة,فاطِمَة
137,1,اختها,اُخت
137,2,وبناتها,بِنت
137,3,نورة,نُورَة
137,4,وهند,هَند
137,5,وخالد,خالِد
137,6,:,:
137,7,وعليكم,عَلَى
137,8,السلام,سَلام
137,9,يا,يا
137,10,هلا,هَلا
137,11,والله,اللّٰه
138,0,(,(
138,1,اما,اَمّا
138,2,خالد,خالِد
138,3,عيونه,عَين
138,4,على,عَلَى
138,5,الباب,باب
138,6,وفي,فِي
138,7,خاطره,خاطِر
138,8,يقول,قال
138,9,وينها,وَين
138,10,وينها,وَين
138,11,حبيبتي,حَبِيب
138,12,العمر,عُمر
138,13,),)
138,14,.,.
139,0,نورة,نُورَة
139,1,:,:
139,2,خالوه,خال
139,3,وين,وَين
139,4,سارة,سارَة
139,5,؟,؟
139,6,ليش,لَيش
139,7,ما,ما
139,8,جت,جا
139,9,وياج,وَيّا
140,0,ام,اُمّ
140,1,سارة,سارَة
140,2,:,:
140,3,سارة,سارَة
140,4,يا,يا
140,5,غناتي,غَناة
140,6,راحت,راح
140,7,عند,عِند
140,8,ريم,رِيم
140,9,ربيعتها,رَبِيعَة
141,0,خالد,خالِد
141,1,وهو,هُوَ
141,2,متضايق,مِتضايِق
141,3,ويقول,قال
141,4,في,فِي
141,5,خاطره,خاطِر
141,6,(,(
141,7,هذا,هَذا
141,8,وقت,وَقِت
141,9,تروحين,راح
141,10,هناك,هِناك
141,11,),)
142,0,خالد,خالِد
142,1,:,:
142,2,يعني,عَنَى
142,3,خالوه,خال
142,4,هي,هِيَ
142,5,بتروح,راح
142,6,وما,ما
142,7,بتجي,جا
142,8,بعدين,بَعدَين
142,9,هني,هِنِي
143,0,ام,اُمّ
143,1,سارة,سارَة
143,2,:,:
143,3,ولا,لا
143,4,ما,ما
143,5,ادرى,دَرَى
143,6,يا,يا
143,7,ولدي,وَلَد
143,8,هي,هِيَ
143,9,قالت,قال
143,10,بتروح,راح
143,11,ويا,وَيّا
143,12,ريم,رِيم
143,13,وبعدين,بَعدَين
143,14,بيروحون,اَروَح
143,15,يتشرون,اِتشَرَّى
144,0,هند,هِند
144,1,وهي,هِيَ
144,2,رافعة,رافِع
144,3,وخشمها,خَشم
144,4,:,:
144,5,بعد,بَعِد
144,6,تروح,راح
144,7,السوق,سُوق
144,8,ويا,وَيّا
144,9,ربيعتها,رَبِيعَة
144,10,وباروحهم,رَوح
144,11,بعد,بَعِد
145,0,ام,اُمّ
145,1,سارة,سارَة
145,2,:,:
145,3,ما,ما
145,4,فيها,فِي
145,5,شي,شَي
145,6,يا,يا
145,7,بنتي,بِنت
145,8,هي,هِيَ
145,9,ما,ما
145,10,راحت,راح
145,11,مكان,مَكان
145,12,غلط,غَلَط
146,0,ثانيا,ثانِي
146,1,بنتي,بِنت
146,2,تروح,راح
146,3,ويا,وَيّا
146,4,بنت,بِنت
146,5,محترمة,مُحتَرَم
146,6,وسارة,سارَة
146,7,ما,ما
146,8,تطلع,طَلَع
146,9,الا,اِلّا
146,10,بشيلتها,شَيلَة
146,11,وعباءتها,عَبايَة
146,12,.,.
147,0,خالد,خالِد
147,1,:,:
147,2,ثانيا,ثانِي
147,3,يا,يا
147,4,هند,هِند
147,5,لا,لا
147,6,تدخلين,دَخَل
148,0,نورة,نُورَة
148,1,:,:
148,2,لازم,لازِم
148,3,يدافع,دافِع
148,4,عنها,عَن
149,0,وخالد,خالِد
149,1,يشوفها,شاف
149,2,من,مِن
149,3,طرف,طَرف
149,4,عينه,عَين
149,5,:,:
149,6,نورة,نُورَة
149,7,بتسكتين,سَكَت
149,8,عني,عَن
149,9,ولا,وِلّا
149,10,؟,؟
150,0,خالد,خالِد
150,1,صدق,صِدق
150,2,كان,كان
150,3,معصب,مِعَصِّب
150,4,علشان,عَلَشان
150,5,كلام,كَلام
150,6,هند,هِند
150,7,ولان,اِن
150,8,ما,ما
150,9,شاف,شاف
150,10,سارة,سارَة
151,0,نورة,نُورَة
151,1,:,:
151,2,لا,لا
151,3,لا,لا
151,4,الله,اللّٰه
151,5,يخليك,خَلَّى
151,6,ما,ما
151,7,فيه,فِي
151,8,على,عَلَى
151,9,حشرتك,حَشرَة
151,10,خلاص,خَلاص
151,11,سكتنا,سَكَت
151,12,.,.
152,0,اما,اَمّا
152,1,سارة,سارَة
152,2,فهي,هِيَ
152,3,كانت,كان
152,4,بيت,بَيت
152,5,قوم,قَوم
152,6,ريم,رِيم
153,0,ريم,رِيم
153,1,وهي,هِيَ
153,2,معصبة,مِعَصِّب
153,3,:,:
153,4,سارونة,سارُونَة
153,5,ليش,لَيش
153,6,تأخرتي,تأَخَّر
153,7,.,.
153,8,.,.
154,0,سارة,سارَة
154,1,:,:
154,2,اسمحي,سَمَح
154,3,لي,لِ
154,4,يا,يا
154,5,ريماني,رِيمان
154,6,بس,بَسّ
154,7,امي,اُمّ
154,8,كانت,كان
154,9,تصيح,صاح
154,10,وما,ما
154,11,رمت,رام
154,12,اروح,راح
154,13,عنها,عَن
154,14,لين,لِين
154,15,ما,ما
154,16,اواسيها,واسَى
154,17,.,.
155,0,ريم,رِيم
155,1,(,(
155,2,وبوجهها,وَجه
155,3,علامة,عَلامَة
155,4,تعجب,تَعَجُّب
155,5,),)
155,6,:,:
155,7,"""",""""
155,8,:,:
155,9,ليش,لَيش
155,10,تصيح,صاح
155,11,؟,؟
156,0,سارة,سارَة
156,1,ونبرة,نَبرَة
156,2,صوتها,صَوت
156,3,كلها,كِلّ
156,4,حزن,حُزن
156,5,:,:
156,6,تصيح,صاح
156,7,على,عَلَى
156,8,الوالد,والِد
156,9,اللي,اِللِي
156,10,راح,راح
156,11,.,.
157,0,ريم,رِيم
157,1,:,:
157,2,الله,اللّٰه
157,3,يرحمه,رَحَم
157,4,.,.
157,5,اذا,اِذا
157,6,انتو,اِنتُو
157,7,كذى,كِذَى
157,8,تقولون,قال
157,9,ومتضايقين,مِتضايِق
157,10,هالكثر,كُثر
157,11,عجل,عَجَّل
157,12,انا,اَنا
157,13,شو,شُو
157,14,اقول,قال
157,15,.,.
157,16,.,.
157,17,وراحت,راح
157,18,ريم,رِيم
157,19,وجلست,جَلَس
157,20,على,عَلَى
157,21,الكرسي,كُرسِي
157,22,وهي,هِيَ
157,23,ميتة,مَيِّت
157,24,صياح,صِياح
157,25,.,.
158,0,سارة,سارَة
158,1,وهي,هِيَ
158,2,خايفة,خايِف
158,3,على,عَلَى
158,4,ربيعتها,رَبِيعَة
158,5,:,:
158,6,ريم,رِيم
158,7,ريم,رِيم
158,8,شو,شُو
158,9,فيج,فِي
158,10,ليش,لَيش
158,11,كل,كِلّ
158,12,هالدموع,دَمع
159,0,(,(
159,1,ريم,رِيم
159,2,وعيونها,عَين
159,3,كلها,كِلّ
159,4,حزن,حُزن
159,5,ودموع,دَمع
159,6,),)
160,0,ريم,رِيم
160,1,:,:
160,2,اصيح,صاح
160,3,اصيح,صاح
160,4,يا,يا
160,5,سارة,سارَة
160,6,لأن,اَنّ
160,7,يتيمة,يَتِيم
160,8,تعرفين,عَرَف
160,9,شو,شُو
160,10,يعني,عَنَى
160,11,يتيمة,يَتِيم
160,12,على,عَلَى
160,13,الاقل,اَقَلّ
160,14,انتي,اِنتِي
160,15,عندج,عِند
160,16,امج,اُمّ
160,17,الله,اللّٰه
160,18,يخليها,خَلَّى
160,19,بس,بَسّ
160,20,انا,اَنا
160,21,انا,اَنا
160,22,انا,اَنا
160,23,؟,؟
160,24,وتمت,تَمّ
160,25,تصيح,صاح
161,0,سارة,سارَة
161,1,:,:
161,2,انتي,اِنتِي
161,3,شو,شُو
161,4,يا,يا
161,5,ريم,رِيم
161,6,عندج,عِند
161,7,عمتج,عَمّ
161,8,الله,اللّٰه
161,9,يخليها,خَلَّى
161,10,اللي,اِللِي
161,11,ما,ما
161,12,تقصر,قَصَّر
161,13,وياكم,وَيّا
161,14,عندج,عِند
161,15,اخوج,اخّ
161,16,فهد,فَهد
161,17,.,.
162,0,ريم,رِيم
162,1,:,:
162,2,ما,ما
162,3,حد,حَدّ
162,4,يا,يا
162,5,سارة,سارَة
162,6,يقدر,قِدِر
162,7,ياخذ,اَخِذ
162,8,مكانة,مَكانَة
162,9,الوالدين,والِد
162,10,انا,اَنا
162,11,فقدت,فَقَد
162,12,امي,اُمّ
162,13,يوم,يَوم
162,14,كان,كان
162,15,عمري,عُمر
162,16,ست,سِتّ
162,17,سنين,سَنَة
162,18,امي,اُمّ
162,19,راحت,راح
162,20,بمرض,مَرَض
162,21,السرطان,سَرَطان
162,22,وما,ما
162,23,حست,حَسّ
162,24,بحنانها,حَنان
162,25,يا,يا
162,26,سارة,سارَة
162,27,وابوي,اَبّ
162,28,من,مِن
162,29,كثر,كِثر
162,30,ما,ما
162,31,هو,هُوَ
162,32,متعلق,مِتعَلَّق
162,33,بامي,اُمِّيّ
162,34,كان,كان
162,35,يسرع,اَسرَع
